,departement,statut,Nb_services,territory
7889,Eure,0,2,
7890,Meuse,0,4,
7891,Eure,0,2,
7892,Vosges,0,2,
7893,Ardennes,0,1,
7894,Charente,0,1,16
7895,Eure,0,2,
7896,Meurthe-et-Moselle,0,6,
7897,Charente,0,1,16
7898,Vosges,0,3,
7899,Seine-et-Marne,1,6,77
7900,Meurthe-et-Moselle,0,4,
7901,Seine-et-Marne,0,1,77
7902,Ardennes,0,3,
7903,Meurthe-et-Moselle,0,4,
7904,Seine-et-Marne,0,2,77
7905,Vosges,0,2,
7906,Landes,0,1,
7907,Corrèze,0,1,
7908,Loire-Atlantique,1,2,44
7909,Seine-et-Marne,0,1,77
7910,Meurthe-et-Moselle,0,4,
7911,Seine-et-Marne,0,1,77
7912,Corrèze,0,1,
7913,Eure,0,2,
7914,Vosges,0,1,
7915,Loire-Atlantique,0,2,44
7916,Seine-et-Marne,0,4,77
7917,Lot-et-Garonne,0,1,
7918,Corrèze,0,1,
7919,Lot-et-Garonne,0,1,
7920,Vosges,0,3,
7921,Loire-Atlantique,1,3,44
7922,Lot-et-Garonne,0,1,
7923,Loire-Atlantique,1,2,44
7924,Loire-Atlantique,0,1,44
7925,Lot-et-Garonne,0,1,
7926,Loire-Atlantique,1,2,44
7927,Creuse,0,3,
7928,Haute-Saône,0,1,
7929,Haute-Saône,0,1,
7930,Haute-Saône,0,1,
7931,Haute-Saône,0,1,
7932,Creuse,0,2,
7933,Creuse,0,1,
7934,Creuse,0,1,
7935,Saône-et-Loire,0,1,
7936,Saône-et-Loire,0,1,
7937,Creuse,0,1,
7938,Dordogne,0,1,24
7939,Creuse,0,1,
7940,Tarn,0,1,
7941,Tarn,0,1,
7942,Tarn,0,1,
7943,Tarn,0,1,
7944,Tarn,0,1,
7945,Tarn,0,1,
7946,Tarn,0,1,
7947,Dordogne,0,1,24
7948,Tarn-et-Garonne,0,1,
7949,Tarn-et-Garonne,0,1,
7950,Tarn-et-Garonne,0,1,
7951,Tarn-et-Garonne,0,1,
7952,Tarn-et-Garonne,0,1,
7953,Tarn-et-Garonne,0,1,
7954,Yonne,0,1,
7955,Tarn-et-Garonne,0,1,
7956,Yonne,0,1,
7957,Tarn-et-Garonne,0,1,
7958,Tarn-et-Garonne,0,1,
7959,Yonne,0,1,
7960,Tarn-et-Garonne,0,1,
7961,Dordogne,0,1,24
7962,Tarn-et-Garonne,0,1,
7963,Yonne,0,1,
7964,Yonne,0,1,
7965,Yonne,0,1,
7966,Yonne,0,1,
7967,Vaucluse,0,1,
7968,Yonne,0,1,
7969,Vaucluse,0,1,
7970,Vaucluse,0,1,
7971,Vaucluse,0,2,
7972,Les Abymes,0,2,
7973,Territoire de Belfort,0,1,
7974,Dordogne,0,1,24
7975,,0,2,
7976,Dordogne,0,1,24
7977,Dordogne,0,1,24
7978,Mayenne,0,1,
7979,,0,1,
7980,,0,1,
7981,,0,2,
7982,,0,1,
7983,Lot-et-Garonne,0,1,
7984,Cayenne,0,1,
7985,Cayenne,0,1,
7986,Hauts-de-Seine,0,1,92
7987,Val-de-Marne,1,1,94
7988,Hauts-de-Seine,0,1,92
7989,Hauts-de-Seine,0,1,92
7990,Hauts-de-Seine,1,1,92
7991,Val-de-Marne,1,1,94
7992,Val-de-Marne,1,1,94
7993,Val-de-Marne,1,1,94
7994,Val-de-Marne,1,1,94
7995,Val-de-Marne,1,1,94
7996,Val-de-Marne,1,1,94
7997,Val-de-Marne,1,1,94
7998,Charente-Maritime,0,1,
7999,Charente-Maritime,0,2,
8000,Val-de-Marne,1,1,94
8001,Yvelines,0,1,78
8002,Charente-Maritime,0,1,
8003,Hauts-de-Seine,0,1,92
8004,Charente-Maritime,0,1,
8005,Val-de-Marne,1,1,94
8006,Val-de-Marne,1,1,94
8007,Val-de-Marne,1,1,94
8008,Val-de-Marne,1,1,94
8009,Paris,1,1,75
8010,Loire-Atlantique,0,1,44
8011,Val-de-Marne,1,1,94
8012,Loire-Atlantique,0,2,44
8013,Loire-Atlantique,1,1,44
8014,Loire-Atlantique,1,1,44
8015,Val-de-Marne,1,1,94
8016,Val-de-Marne,1,1,94
8017,Yvelines,1,2,78
8018,Paris,1,1,75
8019,Yvelines,1,3,78
8020,Val-de-Marne,1,1,94
8021,Yvelines,0,3,78
8022,Paris,1,1,75
8023,Paris,1,1,75
8024,Val-de-Marne,1,1,94
8025,Val-de-Marne,1,1,94
8026,Paris,0,1,75
8027,Yvelines,1,3,78
8028,Val-de-Marne,1,1,94
8029,Gard,0,1,
8030,Yvelines,1,3,78
8031,Yvelines,0,1,78
8032,Yvelines,1,2,78
8033,Aisne,0,1,
8034,Hautes-Alpes,0,3,
8035,Hauts-de-Seine,1,1,92
8036,Charente-Maritime,0,1,
8037,Val-de-Marne,1,1,94
8038,Bas-Rhin,1,2,67
8039,Val-de-Marne,1,1,94
8040,Val-de-Marne,1,1,94
8041,Val-de-Marne,1,1,94
8042,Paris,1,5,75
8043,Vienne,0,2,
8044,Yvelines,1,2,78
8045,Yvelines,1,2,78
8046,Yvelines,1,4,78
8047,Val-de-Marne,1,1,94
8048,Yvelines,1,3,78
8049,Loire-Atlantique,1,4,44
8050,Yvelines,1,3,78
8051,Yvelines,1,4,78
8052,Val-de-Marne,1,1,94
8053,Yvelines,1,4,78
8054,Loire-Atlantique,0,1,44
8055,Yvelines,1,4,78
8056,Côtes-d'Armor,0,4,
8057,Côtes-d'Armor,0,3,
8058,Val-de-Marne,1,1,94
8059,Loire-Atlantique,0,1,44
8060,Yvelines,1,4,78
8061,Val-de-Marne,1,1,94
8062,Val-de-Marne,1,1,94
8063,Yvelines,1,4,78
8064,Val-de-Marne,1,1,94
8065,Val-de-Marne,1,1,94
8066,Yvelines,1,4,78
8067,Val-de-Marne,1,1,94
8068,Yvelines,1,5,78
8069,Yvelines,1,1,78
8070,Bas-Rhin,1,3,67
8071,Seine-et-Marne,1,4,77
8072,Paris,1,5,75
8073,Loire-Atlantique,1,3,44
8074,Loire-Atlantique,1,3,44
8075,Loire-Atlantique,1,3,44
8076,Loire-Atlantique,1,3,44
8077,Loire-Atlantique,1,1,44
8078,Loire-Atlantique,1,2,44
8079,Loire-Atlantique,1,2,44
8080,Yvelines,1,4,78
8081,Paris,1,5,75
8082,Loire-Atlantique,1,1,44
8083,Loire-Atlantique,1,1,44
8084,Loire-Atlantique,1,2,44
8085,Loire-Atlantique,1,3,44
8086,Seine-et-Marne,1,3,77
8087,Yvelines,1,5,78
8088,Yvelines,1,2,78
8089,Yvelines,1,2,78
8090,Seine-Saint-Denis,1,2,93
8091,Yvelines,1,4,78
8092,Yvelines,1,3,78
8093,Loire-Atlantique,1,3,44
8094,Loire-Atlantique,1,2,44
8095,Loire-Atlantique,1,2,44
8096,Lozère,0,1,
8097,Val-d'Oise,1,2,95
8098,Lozère,0,2,
8099,Ain,0,2,
8100,Hauts-de-Seine,1,2,92
8101,Seine-et-Marne,0,1,77
8102,Hauts-de-Seine,1,1,92
8103,Bouches-du-Rhône,0,1,
8104,Vienne,0,2,
8105,Bouches-du-Rhône,0,1,
8106,Val-de-Marne,1,6,94
8107,Finistère,0,1,
8108,Territoire de Belfort,0,1,
8109,Val-de-Marne,0,1,94
8110,Vendée,0,2,
8111,Val-de-Marne,0,3,94
8112,Finistère,0,1,
8113,Hauts-de-Seine,1,5,92
8114,Finistère,0,1,
8115,Finistère,0,1,
8116,Nord,0,4,59
8117,Finistère,0,1,
8118,Meurthe-et-Moselle,0,10,
8119,Finistère,0,1,
8120,Haute-Garonne,0,1,
8121,Finistère,0,1,
8122,Ille-et-Vilaine,0,1,
8123,Haute-Garonne,0,6,
8124,Ille-et-Vilaine,0,1,
8125,Haute-Garonne,0,2,
8126,Val-d'Oise,1,2,95
8127,Moselle,0,3,
8128,Moselle,0,3,
8129,Moselle,0,3,
8130,Moselle,0,3,
8131,Moselle,0,3,
8132,Isère,0,2,
8133,Nord,0,2,59
8134,Haute-Garonne,0,1,
8135,Loire-Atlantique,1,1,44
8136,Loire-Atlantique,1,2,44
8137,Loire-Atlantique,0,3,44
8138,Loire-Atlantique,1,2,44
8139,Loire-Atlantique,1,1,44
8140,Loire-Atlantique,1,2,44
8141,Moselle,0,1,
8142,Val-de-Marne,1,4,94
8143,Seine-Maritime,1,3,
8144,Seine-Maritime,0,2,
8145,Seine-Maritime,1,2,
8146,Seine-Maritime,0,2,
8147,Moselle,0,1,
8148,Moselle,0,1,
8149,Moselle,0,1,
8150,Moselle,0,1,
8151,Moselle,0,1,
8152,Moselle,0,1,
8153,Moselle,0,1,
8154,Seine-Maritime,1,1,
8155,Moselle,0,1,
8156,Moselle,0,1,
8157,Seine-Maritime,1,2,
8158,Gironde,1,1,33
8159,Seine-Maritime,0,3,
8160,Yvelines,0,1,78
8161,Val-de-Marne,1,1,94
8162,Finistère,0,1,
8163,Yvelines,0,1,78
8164,Finistère,0,1,
8165,Seine-Maritime,0,2,
8166,Seine-Maritime,1,3,
8167,Finistère,0,1,
8168,Seine-Maritime,0,1,
8169,Finistère,0,1,
8170,Finistère,0,1,
8171,Morbihan,0,1,
8172,Finistère,0,1,
8173,Finistère,0,1,
8174,Mayenne,0,1,
8175,Finistère,0,1,
8176,Finistère,0,1,
8177,Finistère,0,1,
8178,Finistère,0,1,
8179,Finistère,0,1,
8180,Haute-Garonne,0,4,
8181,Haute-Garonne,0,2,
8182,Loire-Atlantique,0,1,44
8183,Yvelines,1,3,78
8184,Yvelines,1,2,78
8185,Yvelines,1,4,78
8186,Vienne,0,10,
8187,Vienne,0,4,
8188,Yvelines,1,1,78
8189,Yvelines,1,1,78
8190,Yvelines,1,2,78
8191,Pas-de-Calais,0,2,
8192,Isère,0,1,
8193,Finistère,0,1,
8194,Haute-Garonne,0,1,
8195,Finistère,0,1,
8196,Haute-Garonne,0,2,
8197,Yvelines,0,2,78
8198,Finistère,0,1,
8199,Yvelines,1,4,78
8200,Yvelines,0,1,78
8201,Finistère,0,3,
8202,Haute-Garonne,0,3,
8203,Haute-Garonne,0,3,
8204,Nord,0,1,59
8205,Isère,0,1,
8206,Moselle,0,1,
8207,Nord,0,3,59
8208,Haute-Garonne,0,3,
8209,Isère,0,1,
8210,Finistère,0,1,
8211,Mayenne,0,1,
8212,Haute-Garonne,0,2,
8213,Finistère,0,1,
8214,Haute-Garonne,0,2,
8215,Haute-Garonne,0,1,
8216,Finistère,0,1,
8217,Finistère,0,1,
8218,Haute-Garonne,0,2,
8219,Calvados,0,2,
8220,Gironde,1,2,33
8221,Yvelines,1,4,78
8222,Yvelines,1,1,78
8223,Yvelines,1,1,78
8224,Nord,0,3,59
8225,Yvelines,0,1,78
8226,Seine-et-Marne,1,2,77
8227,Seine-et-Marne,1,4,77
8228,Seine-et-Marne,0,3,77
8229,Seine-et-Marne,1,2,77
8230,Seine-et-Marne,0,3,77
8231,Seine-et-Marne,1,3,77
8232,Seine-et-Marne,0,3,77
8233,Seine-et-Marne,1,2,77
8234,Yvelines,1,1,78
8235,Yvelines,0,1,78
8236,Essonne,1,8,91
8237,Haute-Garonne,0,1,
8238,Essonne,1,7,91
8239,Essonne,1,6,91
8240,Seine-et-Marne,0,2,77
8241,Haute-Garonne,0,3,
8242,Seine-et-Marne,1,4,77
8243,Calvados,0,2,
8244,Seine-et-Marne,0,2,77
8245,Seine-et-Marne,1,5,77
8246,Finistère,0,1,
8247,Aisne,0,1,
8248,Seine-et-Marne,0,1,77
8249,Seine-et-Marne,0,2,77
8250,Finistère,0,1,
8251,Seine-et-Marne,1,4,77
8252,Seine-et-Marne,0,1,77
8253,Seine-et-Marne,0,2,77
8254,Finistère,0,1,
8255,Seine-et-Marne,0,3,77
8256,Ain,0,2,
8257,Finistère,0,1,
8258,Seine-et-Marne,1,5,77
8259,Seine-et-Marne,1,2,77
8260,Haute-Garonne,0,2,
8261,Eure,0,2,
8262,Ain,0,5,
8263,Eure,0,1,
8264,Alpes-Maritimes,1,5,06
8265,Finistère,0,1,
8266,Haute-Garonne,0,1,
8267,Essonne,1,3,91
8268,Ain,0,4,
8269,Haute-Garonne,0,10,
8270,Yvelines,1,4,78
8271,Haute-Garonne,0,1,
8272,Ain,0,4,
8273,Finistère,0,1,
8274,Haute-Garonne,0,1,
8275,Finistère,0,1,
8276,Ain,0,1,
8277,Finistère,0,1,
8278,Ain,0,1,
8279,Yvelines,1,6,78
8280,Ain,0,1,
8281,Ain,0,1,
8282,Ain,0,3,
8283,Ain,0,1,
8284,Paris,0,2,75
8285,Ain,0,1,
8286,Aisne,0,1,
8287,Finistère,0,2,
8288,Finistère,0,1,
8289,Finistère,0,1,
8290,Finistère,0,2,
8291,Finistère,0,1,
8292,Finistère,0,1,
8293,Finistère,0,1,
8294,Finistère,0,2,
8295,Finistère,0,1,
8296,Finistère,0,1,
8297,Loire-Atlantique,1,2,44
8298,Loire-Atlantique,1,3,44
8299,Paris,1,1,75
8300,Paris,1,1,75
8301,Paris,1,4,75
8302,Département de Paris,1,2,
8303,Paris,1,1,75
8304,Paris,1,1,75
8305,Paris,1,1,75
8306,Seine-et-Marne,1,3,77
8307,Seine-et-Marne,1,3,77
8308,Seine-et-Marne,0,3,77
8309,Seine-et-Marne,1,4,77
8310,Seine-et-Marne,0,1,77
8311,Seine-et-Marne,1,3,77
8312,Seine-et-Marne,0,3,77
8313,Yvelines,1,4,78
8314,Calvados,0,1,
8315,Ain,0,1,
8316,Ain,0,1,
8317,Ain,0,1,
8318,Paris,2,1,75
8319,Ain,0,3,
8320,Morbihan,0,2,
8321,Finistère,0,1,
8322,Essonne,0,2,91
8323,Ain,0,1,
8324,Finistère,0,1,
8325,Finistère,0,1,
8326,Essonne,1,6,91
8327,Haute-Garonne,0,1,
8328,Haute-Garonne,0,1,
8329,Essonne,1,5,91
8330,Finistère,0,1,
8331,Haute-Garonne,0,2,
8332,Bas-Rhin,1,4,67
8333,Alpes-Maritimes,0,2,06
8334,Haute-Garonne,0,2,
8335,Essonne,1,4,91
8336,Hauts-de-Seine,1,2,92
8337,Haute-Garonne,0,4,
8338,Essonne,0,1,91
8339,Finistère,0,1,
8340,Moselle,0,1,
8341,Essonne,1,5,91
8342,Finistère,0,1,
8343,Finistère,0,1,
8344,Val-de-Marne,0,1,94
8345,Finistère,0,1,
8346,Haute-Garonne,0,3,
8347,Finistère,0,1,
8348,Finistère,0,1,
8349,Seine-Saint-Denis,0,2,93
8350,Finistère,0,1,
8351,Bouches-du-Rhône,1,3,
8352,Seine-Saint-Denis,1,2,93
8353,Finistère,0,1,
8354,Bouches-du-Rhône,1,1,
8355,Haute-Garonne,0,4,
8356,Finistère,0,1,
8357,Ain,0,1,
8358,Ain,0,1,
8359,Ain,0,1,
8360,Ain,0,1,
8361,Ain,0,1,
8362,Ain,0,1,
8363,Ain,0,1,
8364,Vaucluse,0,7,
8365,Ain,0,1,
8366,Côtes-d'Armor,0,1,
8367,Loire-Atlantique,1,4,44
8368,Essonne,1,4,91
8369,Essonne,0,1,91
8370,Finistère,0,1,
8371,Finistère,0,1,
8372,Yvelines,1,2,78
8373,Val-de-Marne,1,4,94
8374,Finistère,0,1,
8375,Loire-Atlantique,1,2,44
8376,Seine-et-Marne,0,2,77
8377,Val-de-Marne,1,5,94
8378,Seine-et-Marne,0,2,77
8379,Finistère,0,1,
8380,Seine-et-Marne,0,2,77
8381,Val-de-Marne,1,5,94
8382,Seine-et-Marne,0,2,77
8383,Finistère,0,6,
8384,Val-de-Marne,1,4,94
8385,Val-de-Marne,1,4,94
8386,Yvelines,1,6,78
8387,Finistère,0,2,
8388,Finistère,0,1,
8389,Val-de-Marne,1,2,94
8390,Finistère,0,1,
8391,Val-de-Marne,1,4,94
8392,Val-de-Marne,1,4,94
8393,Val-de-Marne,1,1,94
8394,Val-de-Marne,1,1,94
8395,Val-de-Marne,1,3,94
8396,Alpes-Maritimes,1,10,06
8397,Alpes-Maritimes,1,10,06
8398,Alpes-Maritimes,1,3,06
8399,Alpes-Maritimes,1,1,06
8400,Loire-Atlantique,1,1,44
8401,Bouches-du-Rhône,0,1,
8402,Bouches-du-Rhône,0,2,
8403,Bouches-du-Rhône,0,3,
8404,Bouches-du-Rhône,0,2,
8405,Hauts-de-Seine,0,1,92
8406,Hauts-de-Seine,0,1,92
8407,Val-de-Marne,1,1,94
8408,Hauts-de-Seine,1,1,92
8409,Val-de-Marne,1,3,94
8410,Val-de-Marne,1,1,94
8411,Seine-et-Marne,0,2,77
8412,Hauts-de-Seine,0,1,92
8413,Seine-et-Marne,0,2,77
8414,Seine-et-Marne,0,2,77
8415,Val-de-Marne,1,3,94
8416,Seine-et-Marne,0,2,77
8417,Val-de-Marne,1,1,94
8418,Seine-et-Marne,0,2,77
8419,Seine-et-Marne,1,4,77
8420,Haute-Garonne,0,2,
8421,Yvelines,1,2,78
8422,Seine-et-Marne,0,2,77
8423,Yvelines,1,1,78
8424,Seine-Maritime,0,1,
8425,Seine-Maritime,0,1,
8426,Aisne,0,6,
8427,Seine-Maritime,0,1,
8428,Aisne,0,6,
8429,Seine-Maritime,0,1,
8430,Seine-Maritime,0,3,
8431,Essonne,1,1,91
8432,Haute-Garonne,0,2,
8433,Essonne,1,2,91
8434,Seine-et-Marne,0,3,77
8435,Essonne,1,4,91
8436,Bas-Rhin,1,3,67
8437,Seine-et-Marne,0,2,77
8438,Essonne,1,3,91
8439,Val-de-Marne,1,1,94
8440,Val-de-Marne,1,3,94
8441,Val-de-Marne,1,3,94
8442,Haute-Garonne,0,4,
8443,Val-de-Marne,1,3,94
8444,Gard,0,2,
8445,Val-de-Marne,0,1,94
8446,Seine-et-Marne,0,2,77
8447,Seine-et-Marne,0,2,77
8448,Val-de-Marne,1,5,94
8449,Val-de-Marne,1,1,94
8450,Seine-Maritime,0,1,
8451,Seine-Maritime,0,1,
8452,Seine-Maritime,0,1,
8453,Seine-Maritime,0,1,
8454,Seine-Maritime,0,1,
8455,Seine-Maritime,0,1,
8456,Seine-Maritime,0,1,
8457,Seine-Maritime,0,1,
8458,Seine-Maritime,0,1,
8459,Seine-Maritime,0,1,
8460,Seine-Maritime,0,1,
8461,Bas-Rhin,1,2,67
8462,Seine-Maritime,0,1,
8463,Seine-Maritime,0,1,
8464,Seine-Maritime,0,1,
8465,Seine-Maritime,0,1,
8466,Bas-Rhin,1,1,67
8467,Seine-Maritime,0,1,
8468,Bas-Rhin,1,1,67
8469,Seine-Maritime,0,1,
8470,Bas-Rhin,1,1,67
8471,Seine-Maritime,0,1,
8472,Seine-Maritime,0,1,
8473,Seine-Maritime,0,1,
8474,Val-de-Marne,1,3,94
8475,Finistère,0,1,
8476,Val-de-Marne,1,2,94
8477,Loire-Atlantique,1,2,44
8478,Finistère,0,1,
8479,Finistère,0,1,
8480,Gironde,1,1,33
8481,Finistère,0,1,
8482,Val-de-Marne,1,1,94
8483,Loire-Atlantique,1,1,44
8484,Val-de-Marne,1,4,94
8485,Finistère,0,1,
8486,Val-de-Marne,1,4,94
8487,Haute-Garonne,0,3,
8488,Haute-Garonne,0,3,
8489,Haute-Garonne,0,4,
8490,Val-de-Marne,1,3,94
8491,Finistère,0,1,
8492,Val-de-Marne,1,2,94
8493,Finistère,0,1,
8494,Finistère,0,2,
8495,Finistère,0,1,
8496,Finistère,0,1,
8497,Finistère,0,1,
8498,Val-de-Marne,1,3,94
8499,Loire-Atlantique,1,1,44
8500,Finistère,0,1,
8501,Finistère,0,1,
8502,Finistère,0,6,
8503,Finistère,0,5,
8504,Finistère,0,4,
8505,Finistère,0,2,
8506,Finistère,0,2,
8507,Finistère,0,5,
8508,Finistère,0,4,
8509,Drôme,0,1,
8510,Finistère,0,1,
8511,Finistère,0,2,
8512,Finistère,0,3,
8513,Finistère,0,2,
8514,Finistère,0,2,
8515,Finistère,0,2,
8516,Seine-et-Marne,0,2,77
8517,Seine-et-Marne,0,2,77
8518,Seine-et-Marne,0,2,77
8519,Seine-et-Marne,0,1,77
8520,Seine-et-Marne,0,2,77
8521,Seine-et-Marne,0,2,77
8522,Seine-et-Marne,1,2,77
8523,Ain,0,1,
8524,Ain,0,3,
8525,Finistère,0,3,
8526,Moselle,0,1,
8527,Moselle,0,1,
8528,Isère,0,3,
8529,Moselle,0,1,
8530,Finistère,0,1,
8531,Finistère,0,3,
8532,Haute-Garonne,0,2,
8533,Finistère,0,1,
8534,Finistère,0,1,
8535,Finistère,0,1,
8536,Finistère,0,1,
8537,Finistère,0,1,
8538,Loire-Atlantique,1,2,44
8539,Alpes-Maritimes,1,3,06
8540,Nord,0,2,59
8541,Nord,0,3,59
8542,Nord,0,3,59
8543,Nord,0,3,59
8544,Nord,0,3,59
8545,Alpes-Maritimes,1,1,06
8546,Bas-Rhin,1,1,67
8547,Val-de-Marne,0,5,94
8548,Bas-Rhin,1,2,67
8549,Finistère,0,4,
8550,Ain,0,1,
8551,Ain,0,1,
8552,Ain,0,1,
8553,Finistère,0,1,
8554,Bas-Rhin,0,1,67
8555,Seine-et-Marne,0,2,77
8556,Bas-Rhin,1,1,67
8557,Yvelines,1,1,78
8558,Seine-Saint-Denis,1,2,93
8559,Seine-Saint-Denis,1,2,93
8560,Seine-Saint-Denis,1,1,93
8561,Moselle,0,5,
8562,Bouches-du-Rhône,0,6,
8563,Finistère,0,1,
8564,Finistère,0,1,
8565,Finistère,0,1,
8566,Finistère,0,1,
8567,Finistère,0,1,
8568,Finistère,0,1,
8569,Finistère,0,1,
8570,Finistère,0,1,
8571,Finistère,0,1,
8572,Finistère,0,1,
8573,Moselle,0,3,
8574,Moselle,0,3,
8575,Haute-Garonne,0,2,
8576,Vendée,0,1,
8577,Alpes-Maritimes,1,2,06
8578,Alpes-Maritimes,1,3,06
8579,Alpes-Maritimes,1,4,06
8580,Alpes-Maritimes,0,2,06
8581,Alpes-Maritimes,1,3,06
8582,Alpes-Maritimes,1,3,06
8583,Alpes-Maritimes,1,3,06
8584,Alpes-Maritimes,1,3,06
8585,Alpes-Maritimes,1,4,06
8586,Alpes-Maritimes,1,3,06
8587,Alpes-Maritimes,0,3,06
8588,Alpes-Maritimes,1,3,06
8589,Gironde,1,1,33
8590,Moselle,0,2,
8591,Finistère,0,1,
8592,Val-de-Marne,1,4,94
8593,Val-de-Marne,1,4,94
8594,Finistère,0,1,
8595,Finistère,0,1,
8596,Val-de-Marne,1,4,94
8597,Val-de-Marne,1,3,94
8598,Finistère,0,1,
8599,Val-de-Marne,1,4,94
8600,Finistère,0,1,
8601,Val-de-Marne,1,3,94
8602,Val-de-Marne,1,3,94
8603,Val-de-Marne,1,3,94
8604,Val-de-Marne,1,4,94
8605,Alpes-Maritimes,1,2,06
8606,Finistère,0,1,
8607,Val-de-Marne,1,2,94
8608,Val-de-Marne,1,4,94
8609,Finistère,0,1,
8610,Finistère,0,1,
8611,Finistère,0,1,
8612,Finistère,0,1,
8613,Finistère,0,1,
8614,Finistère,0,1,
8615,Finistère,0,3,
8616,Calvados,0,1,
8617,Calvados,0,1,
8618,Calvados,0,1,
8619,Calvados,0,4,
8620,Calvados,0,1,
8621,Calvados,0,4,
8622,Calvados,0,1,
8623,Calvados,0,1,
8624,Calvados,0,4,
8625,Calvados,0,4,
8626,Calvados,0,4,
8627,Calvados,0,4,
8628,Alpes-Maritimes,0,5,06
8629,Paris,1,2,75
8630,Vendée,0,4,
8631,Vendée,0,3,
8632,Vendée,0,2,
8633,Vendée,0,4,
8634,Vendée,0,4,
8635,Vendée,0,2,
8636,Bas-Rhin,1,5,67
8637,Alpes-Maritimes,1,2,06
8638,Alpes-Maritimes,1,2,06
8639,Calvados,0,4,
8640,Yvelines,1,5,78
8641,Alpes-Maritimes,1,2,06
8642,Alpes-Maritimes,0,2,06
8643,Moselle,0,2,
8644,Moselle,0,2,
8645,Hauts-de-Seine,1,3,92
8646,Moselle,0,2,
8647,Moselle,0,2,
8648,Moselle,0,2,
8649,Moselle,0,3,
8650,Moselle,0,2,
8651,Moselle,0,2,
8652,Moselle,0,3,
8653,Moselle,0,3,
8654,Moselle,0,3,
8655,Moselle,0,3,
8656,Moselle,0,3,
8657,Paris,1,2,75
8658,Moselle,0,3,
8659,Yvelines,1,1,78
8660,Moselle,0,3,
8661,Moselle,0,3,
8662,Ille-et-Vilaine,0,2,
8663,Moselle,0,3,
8664,Paris,1,1,75
8665,Moselle,0,3,
8666,Moselle,0,3,
8667,Ille-et-Vilaine,0,1,
8668,Ille-et-Vilaine,0,1,
8669,Ille-et-Vilaine,0,3,
8670,Ille-et-Vilaine,0,2,
8671,Alpes-Maritimes,1,1,06
8672,Alpes-Maritimes,1,1,06
8673,Ille-et-Vilaine,0,1,
8674,Alpes-Maritimes,1,1,06
8675,Ille-et-Vilaine,0,2,
8676,Hauts-de-Seine,1,4,92
8677,Ille-et-Vilaine,0,2,
8678,Seine-Saint-Denis,1,2,93
8679,Seine-Saint-Denis,1,13,93
8680,Ille-et-Vilaine,0,2,
8681,Ille-et-Vilaine,0,1,
8682,Ille-et-Vilaine,0,1,
8683,Ille-et-Vilaine,0,1,
8684,Ille-et-Vilaine,0,1,
8685,Gironde,1,7,33
8686,Gironde,1,1,33
8687,Yvelines,1,4,78
8688,Ille-et-Vilaine,0,1,
8689,Yvelines,0,3,78
8690,Yvelines,1,8,78
8691,Département de Paris,1,1,
8692,Nord,0,6,59
8693,Hauts-de-Seine,1,12,92
8694,Ille-et-Vilaine,0,1,
8695,Yvelines,1,1,78
8696,Ille-et-Vilaine,0,1,
8697,Ille-et-Vilaine,0,4,
8698,Ille-et-Vilaine,0,1,
8699,Bas-Rhin,1,3,67
8700,Bas-Rhin,1,3,67
8701,Bas-Rhin,1,3,67
8702,Ille-et-Vilaine,0,2,
8703,Bas-Rhin,1,3,67
8704,Bas-Rhin,1,3,67
8705,Seine-Saint-Denis,1,1,93
8706,Yvelines,1,2,78
8707,Ille-et-Vilaine,0,1,
8708,Ille-et-Vilaine,0,1,
8709,Alpes-Maritimes,0,2,06
8710,Ille-et-Vilaine,0,1,
8711,Ille-et-Vilaine,0,2,
8712,Calvados,0,6,
8713,Loire-Atlantique,1,1,44
8714,Loire-Atlantique,1,1,44
8715,Val-de-Marne,1,1,94
8716,Ille-et-Vilaine,0,1,
8717,Ille-et-Vilaine,0,1,
8718,Ille-et-Vilaine,0,1,
8719,Ille-et-Vilaine,0,1,
8720,Ille-et-Vilaine,0,1,
8721,Ille-et-Vilaine,0,1,
8722,Ille-et-Vilaine,0,1,
8723,Ille-et-Vilaine,0,1,
8724,Ille-et-Vilaine,0,1,
8725,Ille-et-Vilaine,0,1,
8726,Ille-et-Vilaine,0,1,
8727,Ille-et-Vilaine,0,1,
8728,Ille-et-Vilaine,0,1,
8729,Ille-et-Vilaine,0,1,
8730,Ille-et-Vilaine,0,1,
8731,Ille-et-Vilaine,0,1,
8732,Ille-et-Vilaine,0,1,
8733,Ille-et-Vilaine,0,1,
8734,Ille-et-Vilaine,0,1,
8735,Ille-et-Vilaine,0,1,
8736,Ille-et-Vilaine,0,1,
8737,Ille-et-Vilaine,0,2,
8738,Moselle,0,1,
8739,Paris,0,1,75
8740,Ille-et-Vilaine,0,1,
8741,Ille-et-Vilaine,0,1,
8742,Ille-et-Vilaine,0,1,
8743,Ille-et-Vilaine,0,1,
8744,Gironde,1,1,33
8745,Ille-et-Vilaine,0,2,
8746,Val-de-Marne,1,8,94
8747,Val-de-Marne,1,7,94
8748,Ille-et-Vilaine,0,2,
8749,Loire-Atlantique,1,1,44
8750,Loire-Atlantique,1,1,44
8751,Ille-et-Vilaine,0,3,
8752,Val-de-Marne,1,3,94
8753,Loire-Atlantique,0,1,44
8754,Loire-Atlantique,0,1,44
8755,Ille-et-Vilaine,0,3,
8756,Hauts-de-Seine,1,4,92
8757,Val-de-Marne,1,4,94
8758,Ille-et-Vilaine,0,4,
